Instancia,Tempo(ms),UtilizacaoReal,UtilizacaoGardeynWauters,Recipientes,TamanhoDoBando,TamanhoDoVoo,IteracoesMaximas
MB_C4_11,1282,0.9688593358929671,0.9841966637401229,1,35,5,80
MB_C4_10,155,0.8306301062091503,0.9066176470588235,1,35,5,80
MB_C4_09,3124,0.9190854782022873,0.9586894586894587,1,35,5,80
MB_C2_19,5784,0.9658356417359187,0.9824561403508771,3,35,5,80
MB_C2_18,3205,0.9314744801512287,0.9637681159420289,3,35,5,80
MB_C2_17,3626,0.9973701614877074,0.9986824769433466,2,35,5,80
MB_C2_16,2980,0.9437469678953627,0.9710344827586207,3,35,5,80
MB_C2_07,39,0.8496030245746692,0.9217391304347826,1,35,5,80
MB_C2_06,1487,0.9095963005829903,0.9525462962962963,1,35,5,80
MB_C2_05,36,0.7854159452908587,0.8782894736842105,1,35,5,80
MB_C2_46,21640,1,1,6,35,5,80
MB_C2_45,19531,0.997783950617284,0.9988888888888889,6,35,5,80
MB_C2_34,14079,0.9233216495198903,0.9572962962962963,6,35,5,80
MB_C3_45,7015,0.9707254128375532,0.9851752645502644,29,35,5,80
MB_C3_44,7576,0.9812422198891885,0.9904670550994593,25,35,5,80
MB_C3_43,16226,0.980839602813931,0.9903044220163012,24,35,5,80
MB_C3_42,19773,0.9767709412098797,0.9882384505911896,28,35,5,80
MB_C3_32,18243,0.979914635061595,0.9898615669464667,19,35,5,80
MB_C3_31,6285,0.9730301295455107,0.9862598158579281,25,35,5,80
MB_C3_26,9076,0.9742699866257968,0.9869253011354919,16,35,5,80
MB_C7_01,1165,0.9781467619972449,0.9889440259961444,6,35,5,80
MB_C6_50,21179,0.999498355521563,0.9997491104915144,4,35,5,80
MB_C6_49,6826,0.9986607569797779,0.9993300990283343,5,35,5,80
MB_C6_48,13379,0.9984244691048062,0.9992117657439288,6,35,5,80
MB_C6_41,8684,0.9965423001590448,0.9982670993019189,5,35,5,80
MB_C6_40,6517,0.9830624307052359,0.9913920585481223,4,35,5,80
MB_C6_38,3014,0.9985668869677262,0.9992826155602774,6,35,5,80
MB_C3_02,3919,0.988825209109504,0.9943803418803419,5,35,5,80
MB_C3_01,1559,0.9781837373107064,0.9889811307519641,6,35,5,80
MB_C2_50,15602,0.9982246913580248,0.999111111111111,6,35,5,80
MB_C2_49,20230,0.9973542719697228,0.9986744639376218,7,35,5,80
MB_C2_37,9829,0.9986281546915072,0.9993133614415078,7,35,5,80
MB_C2_36,14379,0.9995558024691359,0.9997777777777778,4,35,5,80
MB_C2_34,5038,0.9233237928669411,0.9572962962962963,5,35,5,80
MB_C1_50,25919,0.9633840000876827,0.9811922663802362,39,35,5,80
MB_C1_49,18233,0.9767144032921812,0.9880134680134679,34,35,5,80
MB_C1_42,9253,0.9767424242424243,0.9881818181818182,34,35,5,80
MB_C2_32,4865,0.9964602469135804,0.9982222222222223,6,35,5,80
MB_C2_31,4889,0.9539350304365002,0.9755908289241623,4,35,5,80
MB_C2_27,2114,0.9690098261526833,0.9841269841269842,3,35,5,80
MB_C2_26,2314,0.9931037808641976,0.9965277777777778,3,35,5,80
MB_C2_25,3371,0.999259670781893,0.9996296296296295,4,35,5,80
MB_C8_48,7281,0.9563964364549259,0.9777037688766583,34,35,5,80
MB_C8_47,10771,0.9656762302260907,0.9825002100835976,34,35,5,80
MB_C8_46,11756,0.9557259686397037,0.9774029334806467,31,35,5,80
MB_C8_45,24720,0.9644410542252607,0.9817949791395914,34,35,5,80
MB_C7_22,9297,0.964326096105309,0.9815434029061726,18,35,5,80
MB_C7_21,9452,0.9553399499397731,0.9772801568276307,21,35,5,80
MB_C7_17,6790,0.9658373484754069,0.9825228091903443,13,35,5,80
MB_C3_18,3929,0.9496359847687562,0.9734242340594867,15,35,5,80
MB_C3_17,4009,0.978935463002959,0.9893850834632649,9,35,5,80
MB_C3_16,4449,0.9779264312815468,0.9888560734942171,11,35,5,80
MB_C3_15,5654,0.9792018107914666,0.9895195852534562,11,35,5,80
MB_C3_14,5237,0.9775210688581563,0.9886374690788954,11,35,5,80
MB_C3_13,3446,0.9725461380878757,0.9859915986790988,11,35,5,80
MB_C3_12,5789,0.9797404076931835,0.9897349409849409,9,35,5,80
MB_C3_11,3061,0.9906232628769289,0.9952857905982905,8,35,5,80
MB_C3_10,879,0.9579765764954357,0.9784992260091467,7,35,5,80
MB_C3_09,1419,0.9822753523744167,0.9910684865733733,8,35,5,80
MB_C3_08,1121,0.9935425848878983,0.9967630313765182,6,35,5,80
MB_C3_07,627,0.9796242464200142,0.9897103696276491,4,35,5,80
MB_C2_42,11610,0.9907675945656352,0.9953575160471713,6,35,5,80
MB_C2_41,13211,0.9982261728395061,0.9991111111111112,5,35,5,80
MB_C2_35,9690,0.995019505882258,0.9974985721425002,6,35,5,80
MB_C7_41,14427,0.9655516316124745,0.9825021109003335,29,35,5,80
MB_C7_40,17740,0.950891516132658,0.9749761395257773,27,35,5,80
MB_C7_39,11225,0.9530694489270143,0.9760319894895657,27,35,5,80
MB_C7_38,16007,0.9697491777934445,0.9846778752741941,24,35,5,80
MB_C7_34,6268,0.9570327755527489,0.9780102736193358,31,35,5,80
MB_C7_33,10579,0.9633088555010036,0.9812098961867209,24,35,5,80
MB_C7_30,5826,0.9335447049136562,0.9657187796252051,23,35,5,80
MB_C3_38,8982,0.9769861616074361,0.9883101001880388,23,35,5,80
MB_C3_37,9629,0.9649115495010914,0.9819190574123545,22,35,5,80
MB_C3_36,19299,0.9738974530764931,0.9865920608108107,21,35,5,80
MB_C3_35,6815,0.9760574632185218,0.9878639880033662,20,35,5,80
MB_C3_29,4786,0.9840668448972534,0.9919701884833464,15,35,5,80
MB_C3_28,4417,0.9746476304445387,0.9871329365079364,17,35,5,80
MB_C3_25,2950,0.9812225378855938,0.990530142758858,16,35,5,80
MB_C9_40,1811,0.8633670628350217,0.9252310743112352,52,35,5,80
MB_C9_39,2680,0.8949096261798473,0.9437389190418554,43,35,5,80
MB_C9_38,4765,0.8795656928322811,0.9348481808517326,47,35,5,80
MB_C9_37,5606,0.8079029546386794,0.8917519790375281,50,35,5,80
MB_C9_36,5162,0.846653385747618,0.9167679298899156,46,35,5,80
MB_C9_35,13459,0.8298077318959841,0.9066044800235019,48,35,5,80
MB_C9_34,14351,0.8831114448788633,0.9371927813665705,41,35,5,80
MB_C9_33,9670,0.8506165997384156,0.919098037315545,44,35,5,80
MB_C9_21,11019,0.8753820128593063,0.9322675820707071,34,35,5,80
MB_C9_20,8611,0.8292403429152322,0.9066133687857044,25,35,5,80
MB_C9_19,4108,0.9270966340496585,0.9620543169722057,19,35,5,80
MB_C9_18,4631,0.8467406026126107,0.9154099459039828,23,35,5,80
MB_C9_16,4932,0.8152513246033138,0.8970278404729176,24,35,5,80
MB_C9_15,4369,0.9071655073913073,0.9484969249842491,21,35,5,80
MB_C9_12,4046,0.8783137736700746,0.9360894490203414,23,35,5,80
MB_C9_32,15670,0.8539867415468151,0.9207929402551709,45,35,5,80
MB_C9_31,11018,0.8771753435859185,0.9344497126180054,43,35,5,80
MB_C9_30,11608,0.854548716304324,0.9180189192810029,37,35,5,80
MB_C9_29,8480,0.8899898868327959,0.9416279458516755,36,35,5,80
MB_C9_17,8807,0.9060975385149228,0.9485581495098039,19,35,5,80
MB_C9_16,8533,0.8372927918819416,0.9122061605835826,24,35,5,80
MB_C9_12,12019,0.8784146178713922,0.9355676297287038,25,35,5,80
MB_C7_46,27321,0.9473204272132056,0.9728995571038288,32,35,5,80
MB_C8_02,2198,0.960147816659087,0.9795486856467059,7,35,5,80
MB_C8_01,852,0.9698454670606559,0.984710886492962,9,35,5,80
MB_C7_50,18760,0.9497966786431308,0.9742872374288488,35,35,5,80
MB_C7_49,14674,0.9717426432836705,0.9857035861910121,27,35,5,80
MB_C7_01,2773,0.9811595631490633,0.9905155457936702,6,35,5,80
MB_C6_50,18110,0.9995514888554549,0.9997756932513908,6,35,5,80
MB_C6_22,5914,0.9833217029528876,0.9915609876893156,3,35,5,80
MB_C9_05,1500,0.7775988824297516,0.8762166715474422,14,35,5,80
MB_C9_04,11785,0.8977553865448503,0.945670539060984,12,35,5,80
MB_C9_03,4673,0.9068708781727174,0.9511677936703345,12,35,5,80
MB_C9_02,5327,0.90246631125,0.9485375,10,35,5,80
MB_C7_35,26015,0.9637150333727663,0.9815648283191097,24,35,5,80
MB_C7_34,14601,0.9475367828532655,0.9727162744985993,29,35,5,80
MB_C7_29,9412,0.9771325084739844,0.988468402843669,16,35,5,80
MB_C10_42,2102,0.9887983494157707,0.9943709325305972,20,35,5,80
MB_C10_41,1861,0.9926441361888964,0.9963081792441904,16,35,5,80
MB_C10_40,1494,0.9886309072075011,0.9942788026191254,15,35,5,80
MB_C10_39,1658,0.991217564376442,0.9955896316044245,14,35,5,80
MB_C10_38,2429,0.9878982474533441,0.9939154241924739,12,35,5,80
MB_C10_37,4518,0.9885534663421464,0.9942378859960235,16,35,5,80
MB_C10_36,9965,0.9928277621848396,0.9964021497386975,15,35,5,80
MB_C10_35,14384,0.9892379627641935,0.9945690027442655,15,35,5,80
MB_C10_34,19037,0.9869131610338651,0.9933953825799096,14,35,5,80
MB_C10_19,6593,0.9875605848829279,0.9937536467259028,9,35,5,80
MB_C10_18,4139,0.9870149381079262,0.9934753319348526,8,35,5,80
MB_C10_17,2202,0.9863102397637128,0.99311857696567,8,35,5,80
MB_C10_16,5396,0.9857601439198684,0.9927608199320219,6,35,5,80
MB_C10_15,1825,0.9936895443945016,0.9968362599206348,7,35,5,80
MB_C10_14,4291,0.9859666685727522,0.9929451107965835,7,35,5,80
MB_C10_13,6974,0.980635038630133,0.9902418279879678,11,35,5,80
MB_C10_12,6333,0.985734518772328,0.9927460576483148,8,35,5,80
MB_C10_09,721,0.9446246052477241,0.971470780141844,6,35,5,80
MB_C10_08,2675,0.9863895788642346,0.9931493841005962,4,35,5,80
MB_C10_07,1189,0.9660693203901068,0.982789730974458,5,35,5,80
MB_C10_06,509,0.9605132568045605,0.9798352119124794,6,35,5,80
MB_C10_04,586,0.9769243928789046,0.9882907283777892,4,35,5,80
MB_C10_03,1066,0.9756523284319336,0.9875979698625104,5,35,5,80
MB_C10_02,288,0.9471622985378632,0.9728264327139375,4,35,5,80
MB_C10_33,9451,0.9927436393715791,0.9963546065356816,12,35,5,80
MB_C10_32,20518,0.9940318185448891,0.9970076049189288,12,35,5,80
MB_C10_31,16868,0.9897984684732255,0.9948661328695384,15,35,5,80
MB_C10_30,12313,0.9878719591800398,0.9938772302376686,11,35,5,80
MB_C10_18,7008,0.9862208949860215,0.9930630324120814,7,35,5,80
MB_C10_17,11489,0.9887485500132918,0.9943537396343565,8,35,5,80
MB_C10_12,7665,0.985758136531488,0.9928210701758208,9,35,5,80
MB_C2_23,4755,0.9925412605588045,0.9962573099415206,4,35,5,80
MB_C2_22,11089,0.9863455621301775,0.9930769230769231,4,35,5,80
MB_C2_21,11365,1,1,6,35,5,80
MB_C2_20,3143,0.8527555569552925,0.919973544973545,3,35,5,80
MB_C2_03,109,0.8622448979591837,0.9285714285714286,1,35,5,80
MB_C2_02,2456,0.6175506668291606,0.7858439201451906,1,35,5,80
MB_C1_49,20785,0.9764698757118513,0.9879236812570145,34,35,5,80
MB_C8_14,7858,0.9319339537575007,0.9640534532462949,11,35,5,80
MB_C8_13,10145,0.9497170057528606,0.9741219884173672,15,35,5,80
MB_C8_12,8929,0.9541855535387598,0.9766439215680418,13,35,5,80
MB_C8_11,17225,0.9379335492396663,0.9675106553581788,14,35,5,80
MB_C7_35,12384,0.957916336778306,0.9785027106124047,25,35,5,80
MB_C7_34,13268,0.9291632080173243,0.9622716684856305,28,35,5,80
MB_C7_29,10822,0.976584352643363,0.98817447943612,14,35,5,80
MB_C2_20,2050,0.8527555569552925,0.919973544973545,2,35,5,80
MB_C2_19,2757,0.9658356417359187,0.9824561403508771,2,35,5,80
MB_C2_18,1895,0.9314744801512287,0.9637681159420289,3,35,5,80
MB_C2_17,2750,0.9973701614877074,0.9986824769433466,3,35,5,80
MB_C2_16,1127,0.9437469678953627,0.9710344827586207,3,35,5,80
MB_C2_15,3394,0.9857261545573234,0.9927849927849928,3,35,5,80
MB_C2_14,1017,0.9696857785920552,0.9846059113300493,2,35,5,80
MB_C2_13,1310,0.9889506172839506,0.9944444444444445,4,35,5,80
MB_C2_12,1027,0.981738683127572,0.9907407407407408,3,35,5,80
MB_C2_11,844,0.9889197530864198,0.9944444444444445,1,35,5,80
MB_C2_10,270,0.8388033293697978,0.9158620689655173,1,35,5,80
MB_C2_09,292,0.536628730961,0.6353305785123967,1,35,5,80
MB_C2_08,24,0.9767449813617866,0.9883040935672515,1,35,5,80
MB_C2_07,57,0.8496030245746692,0.9217391304347826,1,35,5,80
MB_C2_06,90,0.9095963005829903,0.9525462962962963,1,35,5,80
MB_C6_34,8510,0.9854528089828731,0.99264751180622,3,35,5,80
MB_C6_33,19375,0.9982869547908276,0.9991426272132774,5,35,5,80
MB_C6_32,8131,0.9891488187106636,0.9945221232003022,4,35,5,80
MB_C6_31,8994,0.9897628899632982,0.9948380416168271,6,35,5,80
MB_C6_21,6467,0.9973528628188643,0.9986744418303489,4,35,5,80
MB_C6_20,754,0.9737833987711972,0.9867158499287932,1,35,5,80
MB_C5_49,12667,0.9750801755743153,0.9873966584499063,29,35,5,80
MB_C6_48,8764,0.9978076446696538,0.9989025209991375,7,35,5,80
MB_C6_47,14526,0.9969391879785651,0.998465211222461,5,35,5,80
MB_C6_46,6706,0.9972466080408333,0.9986208528512599,5,35,5,80
MB_C6_45,11857,0.9808723117865418,0.9902122254842469,6,35,5,80
MB_C6_41,8268,0.9965290941546703,0.9982601385780651,5,35,5,80
MB_C6_40,5678,0.9827979748635182,0.991263497994612,5,35,5,80
MB_C6_38,2949,0.9983719707876775,0.9991853883360209,5,35,5,80
MB_C9_38,4674,0.8887081589203685,0.9402884268092484,48,35,5,80
MB_C9_37,6877,0.8233487728452326,0.9022455514744231,48,35,5,80
MB_C9_36,18410,0.8534196567336232,0.9206636900924132,46,35,5,80
MB_C9_35,22985,0.8397043465883032,0.91285696239718,48,35,5,80
MB_C9_19,25158,0.9320980708233941,0.9650415342411461,17,35,5,80
MB_C9_18,5361,0.8346642822690508,0.9105494205816805,23,35,5,80
MB_C9_13,9262,0.8743079830100239,0.9322554352779303,25,35,5,80
MB_C7_24,16740,0.967637232444357,0.9836315189440784,17,35,5,80
MB_C6_48,11030,0.9984875410934053,0.9992432191082123,5,35,5,80
MB_C6_47,14587,0.9968685039633699,0.9984303757057549,3,35,5,80
MB_C6_46,12064,0.9973446679474302,0.9986689389097188,4,35,5,80
MB_C6_45,14020,0.98086399607487,0.9902112366120189,5,35,5,80
MB_C6_41,8716,0.9965664045027987,0.9982785691756251,4,35,5,80
MB_C6_40,4703,0.9830185785284062,0.9913678724880449,5,35,5,80
MB_C6_38,1830,0.9984870975254768,0.9992428712604873,4,35,5,80
MB_C10_42,19611,0.9899465583079815,0.9949449851309663,21,35,5,80
MB_C2_21,11066,0.9977110522895934,0.9988538011695907,4,35,5,80
MB_C2_20,1678,0.8527555569552925,0.919973544973545,2,35,5,80
MB_C2_19,4219,0.9658356417359187,0.9824561403508771,3,35,5,80
MB_C2_18,2774,0.9314744801512287,0.9637681159420289,3,35,5,80
MB_C1_48,17127,0.9705493042671615,0.9850432900432898,34,35,5,80
MB_C1_47,8542,0.982918381163696,0.9913722478238606,32,35,5,80
MB_C1_42,10146,0.969373234661429,0.9844528619528621,34,35,5,80
MB_C9_05,258,0.8249192879633408,0.9032728247438977,13,35,5,80
MB_C9_04,415,0.8980212032717325,0.9467568541891845,13,35,5,80
MB_C9_03,2327,0.893571446364028,0.9444279047631136,12,35,5,80
MB_C9_02,118,0.90250631125,0.9485375,9,35,5,80
MB_C9_01,971,0.8178515542362782,0.9012249198147085,15,35,5,80
MB_C8_50,10411,0.9520374496347787,0.9754352459751975,37,35,5,80
MB_C8_49,15570,0.9684594522738543,0.983890416815991,31,35,5,80
MB_C8_48,16114,0.9555503674184266,0.9770655169621818,35,35,5,80
MB_C2_23,6977,0.9926717451523546,0.9963157894736842,5,35,5,80
MB_C2_22,6779,0.9863455621301775,0.9930769230769231,3,35,5,80
MB_C2_21,6456,0.9986688888888888,0.9993333333333334,4,35,5,80
MB_C2_20,846,0.8527555569552925,0.919973544973545,2,35,5,80
MB_C1_48,16619,0.9738394407092282,0.9866588921282797,36,35,5,80
MB_C1_47,7660,0.9770855702877859,0.9883928571428569,34,35,5,80
MB_C1_42,9409,0.9756245603171199,0.9874635349635347,34,35,5,80
MB_C9_40,2342,0.8445894157775883,0.914893234236091,49,35,5,80
MB_C9_39,3910,0.8959288351666099,0.9447564229163882,42,35,5,80
MB_C9_38,4266,0.8768016950881786,0.9330561663276296,45,35,5,80
MB_C9_37,4681,0.8265575475063851,0.9036070769558951,48,35,5,80
MB_C9_36,8601,0.857760837018068,0.9229202723257645,46,35,5,80
MB_C9_35,8845,0.8319873408089606,0.9067098441158051,48,35,5,80
MB_C9_34,11535,0.8647500759615896,0.9244262453481878,44,35,5,80
MB_C9_33,11206,0.8423643366446207,0.913843523589498,44,35,5,80
MB_C9_27,8904,0.8868589568638663,0.9394625176057572,31,35,5,80
MB_C9_26,4629,0.9224552923652607,0.9595474552474553,26,35,5,80
MB_C9_25,14560,0.9084908676824278,0.9503723373056973,28,35,5,80
MB_C9_24,6328,0.8435778685671359,0.9144540381309505,31,35,5,80
MB_C9_19,3542,0.9266474983409226,0.9619814754583087,18,35,5,80
MB_C9_18,1838,0.8413463997676256,0.9125852476572958,22,35,5,80
MB_C9_15,4855,0.9063052450103526,0.9484094028819382,20,35,5,80
MB_C4_35,10383,0.9869917454452363,0.9934324366612783,5,35,5,80
MB_C4_34,14584,0.9988446334964771,0.9994220289691631,6,35,5,80
MB_C4_33,9964,0.9924093818373241,0.9961802902979373,4,35,5,80
MB_C4_32,7878,0.9982014966666667,0.9991,4,35,5,80
MB_C4_27,3882,0.9994845540405551,0.999742199775533,4,35,5,80
MB_C4_26,2613,0.9945700921419305,0.9972743306076639,3,35,5,80
MB_C4_21,5110,0.997838464142631,0.9989182748302244,4,35,5,80
MB_C3_39,11942,0.9591121115141463,0.9791124512670567,27,35,5,80
MB_C3_38,28884,0.9778300184375792,0.9887934253246753,20,35,5,80
MB_C3_33,17109,0.9844467644488804,0.9921479944159964,20,35,5,80
MB_C8_47,3425,0.9644015870780233,0.9818011281511518,31,35,5,80
MB_C8_46,7119,0.9635030291378641,0.9813691030822809,28,35,5,80
MB_C8_45,15855,0.9615933442239503,0.9804719970451093,32,35,5,80
MB_C8_44,25763,0.9509658097756967,0.9748289847038681,36,35,5,80
MB_C8_28,16928,0.9634346988917493,0.9814165455329881,22,35,5,80
MB_C8_27,13584,0.9655033803594322,0.9824728703823864,17,35,5,80
MB_C8_24,11830,0.9649885034106718,0.9822265832972433,17,35,5,80
MB_C9_02,568,0.90230551125,0.9485374999999999,9,35,5,80
MB_C9_01,234,0.7959690083873839,0.8874694440768128,15,35,5,80
MB_C8_50,3805,0.9564850663667007,0.9777869397870608,35,35,5,80
MB_C8_49,3732,0.9656414024188674,0.98242869759872,28,35,5,80
MB_C8_48,5510,0.9532908906417364,0.9761679007060569,32,35,5,80
MB_C8_47,9524,0.964628267210755,0.9818690969874923,29,35,5,80
MB_C8_46,9861,0.9646523428282825,0.9820666504440636,30,35,5,80
MB_C8_45,16087,0.9587302877711192,0.9788875838672576,31,35,5,80
MB_C8_33,11489,0.966847833472113,0.9831439486100052,21,35,5,80
MB_C8_32,7493,0.9797052707208465,0.9897711345411297,23,35,5,80
MB_C8_31,8877,0.9723108275154061,0.9860012003076323,24,35,5,80
MB_C8_30,6723,0.961450337923635,0.9799833972809044,19,35,5,80
MB_C8_23,6267,0.9446491547230238,0.9713284703654853,19,35,5,80
MB_C8_22,4975,0.9554581926570366,0.9768882900897774,18,35,5,80
MB_C8_20,2844,0.9561086521916352,0.9773096667785482,15,35,5,80
MB_C6_49,24220,0.9987276789440523,0.9993635147288413,5,35,5,80
MB_C6_48,17595,0.998513012356488,0.9992559841189239,5,35,5,80
MB_C6_45,13819,0.9808287349562242,0.9902095531198161,5,35,5,80
MB_C7_28,26320,0.9666610860216357,0.9830657539267619,21,35,5,80
MB_C4_28,13729,0.997166164196289,0.9985805256869774,3,35,5,80
MB_C4_27,7854,0.9994845540405551,0.999742199775533,4,35,5,80
MB_C4_26,10295,0.9945684811806346,0.9972743306076639,4,35,5,80
MB_C4_25,2539,0.9553505916564845,0.9768730092784933,3,35,5,80
MB_C4_19,1727,0.9225778831207205,0.9596774193548387,3,35,5,80
MB_C4_18,4371,0.9920686535452791,0.9960159833238016,4,35,5,80
MB_C4_17,2320,0.9733694558703567,0.9865025466893039,2,35,5,80
MB_C7_25,6136,0.9770480805715234,0.9884050560256507,16,35,5,80
MB_C7_24,6935,0.9616364349129816,0.9803306029055465,17,35,5,80
MB_C7_23,20837,0.9651701228548617,0.9822821530880335,18,35,5,80
MB_C7_22,14266,0.9662917863984951,0.982844910190133,19,35,5,80
MB_C7_03,6274,0.9607970428457785,0.9801014969428632,7,35,5,80
MB_C7_02,7533,0.9717652824361839,0.9857640927615632,6,35,5,80
MB_C7_01,4092,0.956259818830345,0.9773920138298647,8,35,5,80
MB_C7_45,13783,0.9760899105475476,0.9878869924099456,27,35,5,80
MB_C7_44,17320,0.9674191511047526,0.9833215250887026,30,35,5,80
MB_C7_35,14596,0.9561532729262994,0.9773777735906496,26,35,5,80
MB_C9_05,1038,0.7983975177099977,0.8896840810447949,13,35,5,80
MB_C9_04,3718,0.9024095753548697,0.9488232314850327,12,35,5,80
MB_C9_03,1652,0.8919349796273665,0.9432191093117408,11,35,5,80
MB_C9_02,2303,0.90222807625,0.9485375,9,35,5,80
MB_C8_33,10708,0.9775666956762784,0.9885816856156537,21,35,5,80
MB_C8_32,14455,0.9687223118641135,0.984021833750057,23,35,5,80
MB_C8_26,13266,0.9563445087363038,0.9777490178134278,20,35,5,80
MB_C8_36,5723,0.9650837932101245,0.9822228828064781,24,35,5,80
MB_C8_35,6840,0.9479606278708667,0.9734021584770348,30,35,5,80
MB_C8_34,9419,0.9640482057209226,0.9816961210011155,22,35,5,80
MB_C8_33,13809,0.9654331336508811,0.9822519895801343,24,35,5,80
MB_C8_26,12853,0.962656236200661,0.9807321895491481,22,35,5,80
MB_C8_25,3398,0.9715911768568423,0.985598548781641,15,35,5,80
MB_C8_21,8251,0.9625749350106324,0.9807746376811595,18,35,5,80
MB_C9_36,3036,0.8497247130868194,0.9147019590595048,45,35,5,80
MB_C9_35,6543,0.8210334375887473,0.8994354801132656,50,35,5,80
MB_C9_34,10266,0.8811875013851268,0.9352026524218999,44,35,5,80
MB_C9_33,22946,0.8427687296549605,0.9139616022040843,44,35,5,80
MB_C2_48,16898,0.9987573781913085,0.9993780926219119,8,35,5,80
MB_C2_47,13290,0.9977827160493827,0.9988888888888889,4,35,5,80
MB_C2_40,11806,0.9954225213751731,0.9977063652721547,4,35,5,80
MB_C5_38,22339,0.9602547990909628,0.979731196971391,26,35,5,80
MB_C2_46,11140,1,1,6,35,5,80
MB_C2_45,14325,0.997783950617284,0.9988888888888889,5,35,5,80
MB_C2_44,15939,0.9891356442429329,0.9945330531537427,4,35,5,80
MB_C2_43,12390,0.9963342964829647,0.9981617148283816,4,35,5,80
MB_C2_37,5801,0.9974942429866971,0.9987448107448108,5,35,5,80
MB_C2_36,9571,0.9995558024691359,0.9997777777777778,5,35,5,80
MB_C2_34,2897,0.9129124296982167,0.9504259259259259,6,35,5,80
MB_C6_50,12184,0.9996630746984932,0.9998315161636905,5,35,5,80
MB_C6_49,11716,0.9982878327233042,0.9991432588487136,4,35,5,80
MB_C6_48,21459,0.9986292768709848,0.9993140574300426,7,35,5,80
MB_C6_47,10355,0.9969144363000285,0.9984530187916139,5,35,5,80
MB_C6_41,9384,0.9958985028338908,0.9979454709122593,6,35,5,80
MB_C6_40,7208,0.9830608249597119,0.9913845724069943,5,35,5,80
MB_C6_38,2787,0.9984034614913655,0.9992010434587569,4,35,5,80
MB_C5_42,7705,0.9586048066604068,0.9788778689965248,30,35,5,80
MB_C5_41,6075,0.9710646498501222,0.9853445268188264,29,35,5,80
MB_C5_40,10262,0.9638087647183714,0.9813741268685974,25,35,5,80
MB_C5_39,18001,0.9533178246889021,0.9761400240888434,27,35,5,80
MB_C5_37,11406,0.9537902499070421,0.9763656467532436,31,35,5,80
MB_C5_36,13710,0.9556180448362894,0.9771397756098579,25,35,5,80
MB_C5_23,10031,0.9599644395448824,0.97957129904901,20,35,5,80
MB_C5_04,490,0.9827101191574734,0.9913147680603309,9,35,5,80
MB_C5_03,2455,0.9721733509222776,0.9859000439174351,7,35,5,80
MB_C5_02,4051,0.9799474771780989,0.98986295133438,6,35,5,80
MB_C5_01,11644,0.9593585266770818,0.979168928788801,8,35,5,80
MB_C4_31,13923,0.9957931744028402,0.9978884030398849,5,35,5,80
MB_C4_30,12043,0.997429593876523,0.9987135470631372,3,35,5,80
