Instancia,Tempo(ms),Utilizacao,Recipientes,TamanhoDoBando,TamanhoDoVoo,IteracoesMaximas
CLASS03_100_06,15240,0.9441533691406249,25,35,5,80
CLASS03_100_05,28401,0.9462679501488095,21,35,5,80
CLASS02_100_05,20255,0.780625,4,35,5,80
CLASS08_020_01,21,0.9391277859999999,6,35,5,80
CLASS07_100_10,794,0.9522024046428571,29,35,5,80
CLASS07_100_09,2488,0.9670391239130436,24,35,5,80
CLASS07_100_08,3002,0.9541846356000001,25,35,5,80
CLASS07_100_07,3222,0.9838560530434783,25,35,5,80
CLASS07_100_06,13184,0.9363214346153845,26,35,5,80
CLASS07_100_05,14523,0.9628158618181818,22,35,5,80
CLASS07_100_04,14112,0.9641214343478264,24,35,5,80
CLASS07_020_09,1036,0.9301904960000001,6,35,5,80
CLASS07_020_08,4284,0.8853123999999999,6,35,5,80
CLASS07_020_07,1250,0.7683614550000001,4,35,5,80
CLASS07_020_06,4469,0.827131898,5,35,5,80
CLASS07_020_01,1312,0.825116218,6,35,5,80
CLASS06_100_10,5936,0.7656139146604939,4,35,5,80
CLASS05_100_10,8620,0.9573271250000002,31,35,5,80
CLASS10_100_01,2357,0.9531830057142857,14,35,5,80
CLASS10_080_10,3392,0.9350117107142857,14,35,5,80
CLASS10_080_09,2917,0.94321209,12,35,5,80
CLASS10_080_08,3419,0.9120812450000001,10,35,5,80
CLASS10_080_07,3586,0.9343091164285715,14,35,5,80
CLASS10_080_06,12674,0.9233973515384615,13,35,5,80
CLASS10_080_05,14343,0.962430143846154,13,35,5,80
CLASS10_080_04,9650,0.9909507046153846,14,35,5,80
CLASS10_040_09,5016,0.9397522528571429,7,35,5,80
CLASS10_040_08,4297,0.8553662828571429,7,35,5,80
CLASS10_040_07,4600,0.8550194285714287,7,35,5,80
CLASS10_040_06,5693,0.9850309700000001,6,35,5,80
CLASS10_020_05,6646,0.75559084,4,35,5,80
CLASS10_020_04,830,0.7863667925,4,35,5,80
CLASS10_020_03,1599,0.8236993125000001,4,35,5,80
CLASS09_080_08,14545,0.8616047054999998,43,35,5,80
CLASS09_080_07,19916,0.7854849459090908,46,35,5,80
CLASS07_040_05,15568,0.9681019737500001,9,35,5,80
CLASS09_100_04,13430,0.8778746933333335,56,35,5,80
CLASS09_100_03,17275,0.9101211379545457,46,35,5,80
CLASS09_060_04,17948,0.8831010160714287,30,35,5,80
CLASS07_100_10,14167,0.9497787482142857,30,35,5,80
CLASS10_060_04,12732,0.9835770928571428,8,35,5,80
CLASS10_060_03,16516,0.9109064372727272,12,35,5,80
CLASS10_060_02,4532,0.9814587181818183,12,35,5,80
CLASS10_060_01,6087,0.9147151018181819,11,35,5,80
CLASS10_040_09,3999,0.9398574385714287,8,35,5,80
CLASS10_040_08,3300,0.8537512685714287,7,35,5,80
CLASS10_020_02,1317,0.7088566833333334,3,35,5,80
CLASS09_020_03,349,0.8545169810000001,10,35,5,80
CLASS09_020_02,726,0.9023201362500001,10,35,5,80
CLASS09_020_01,399,0.6590545357142857,14,35,5,80
CLASS08_100_10,2164,0.9572359932142859,29,35,5,80
CLASS08_100_09,3800,0.9584823175,25,35,5,80
CLASS08_100_08,10667,0.963667398,26,35,5,80
CLASS08_100_07,12643,0.9661479382608699,24,35,5,80
CLASS08_100_06,12947,0.9667297356521738,24,35,5,80
CLASS01_100_01,9867,0.962275,28,35,5,80
CLASS10_100_06,13364,0.9222154515384615,13,35,5,80
CLASS10_100_05,8287,0.9532797664705882,17,35,5,80
CLASS10_100_03,6035,0.9916646633333334,16,35,5,80
CLASS03_040_08,5681,0.9878335937500001,11,35,5,80
CLASS03_040_07,8223,0.878606396484375,9,35,5,80
CLASS03_040_06,4435,0.9921937500000001,8,35,5,80
CLASS03_040_05,6763,0.9113203125,10,35,5,80
CLASS01_100_07,15553,0.9636535714285716,28,35,5,80
CLASS01_100_06,7924,0.9475485714285714,35,35,5,80
CLASS01_100_02,4084,0.9649161290322581,32,35,5,80
CLASS05_060_10,11226,0.9406431157894737,20,35,5,80
CLASS05_060_09,14375,0.9453429093333334,15,35,5,80
CLASS05_060_08,20893,0.920148364117647,18,35,5,80
CLASS05_060_07,16988,0.934560556153846,13,35,5,80
CLASS05_040_04,7828,0.9180225054545456,11,35,5,80
CLASS05_040_03,4336,0.9319128950000001,13,35,5,80
CLASS05_020_06,5144,0.8272303599999998,8,35,5,80
CLASS07_080_10,15727,0.946212846190476,22,35,5,80
CLASS07_080_09,23073,0.9747342099999999,21,35,5,80
CLASS07_080_01,19850,0.9277410505263156,19,35,5,80
CLASS03_080_05,18494,0.9571831054687501,16,35,5,80
CLASS03_080_04,15321,0.9414573529411764,18,35,5,80
CLASS03_060_09,14220,0.9404497721354167,12,35,5,80
CLASS03_060_03,7747,0.9224833533653848,14,35,5,80
CLASS03_060_02,21388,0.9247207031249999,12,35,5,80
CLASS02_060_02,4514,0.9629358024691358,2,35,5,80
CLASS02_060_01,4848,0.6843,3,35,5,80
CLASS02_040_10,2012,0.5098,2,35,5,80
CLASS02_040_09,1125,0.5072,2,35,5,80
CLASS02_040_08,1129,0.6894543209876542,2,35,5,80
CLASS02_040_07,850,0.5186888888888889,2,35,5,80
CLASS01_100_05,11427,0.9533,32,35,5,80
CLASS07_100_09,3559,0.9671137439130435,24,35,5,80
CLASS07_100_08,7968,0.953333806,25,35,5,80
CLASS07_100_07,9616,0.9377853208333334,24,35,5,80
CLASS07_100_06,19399,0.9392686053846154,26,35,5,80
CLASS07_080_04,10224,0.9494783557894738,20,35,5,80
CLASS07_080_03,19468,0.9705119655555556,19,35,5,80
CLASS07_060_09,6488,0.9605785530769231,13,35,5,80
CLASS09_080_05,16193,0.8250316309302327,45,35,5,80
CLASS03_080_03,17011,0.9510611328124999,16,35,5,80
CLASS03_080_02,16081,0.9880459228515625,17,35,5,80
CLASS03_060_07,5974,0.9921824609375001,11,35,5,80
CLASS02_040_06,11642,0.5160006172839506,2,35,5,80
CLASS02_040_05,3226,0.6398617283950617,2,35,5,80
CLASS02_040_04,5126,0.5743265432098765,2,35,5,80
CLASS02_040_03,649,0.6482098765432098,2,35,5,80
CLASS02_040_02,685,0.5178395061728395,2,35,5,80
CLASS02_040_01,6359,0.9889197530864198,1,35,5,80
CLASS02_020_10,176,0.544316049382716,1,35,5,80
CLASS02_020_09,249,0.46694444444444444,1,35,5,80
CLASS02_020_08,292,0.3173444444444445,1,35,5,80
CLASS02_020_07,32,0.34679012345679017,1,35,5,80
CLASS02_020_06,2251,0.6687604938271605,1,35,5,80
CLASS02_020_05,3047,0.3520444444444445,1,35,5,80
CLASS02_020_04,24,0.2727160493827161,1,35,5,80
CLASS02_020_03,252,0.5216049382716049,1,35,5,80
CLASS02_020_02,31,0.2314679012345679,1,35,5,80
CLASS04_100_02,17624,0.776210205,4,35,5,80
CLASS04_100_01,9291,0.92030243,3,35,5,80
CLASS04_080_02,9890,0.7654934166666667,3,35,5,80
CLASS08_100_03,2259,0.967993595714286,22,35,5,80
CLASS08_100_02,1591,0.9866154934782609,24,35,5,80
CLASS08_100_01,1035,0.9741234856521738,24,35,5,80
CLASS08_080_10,2400,0.9291132522727275,22,35,5,80
CLASS08_080_09,4467,0.982934122105263,20,35,5,80
CLASS08_080_08,7619,0.9488154865000002,21,35,5,80
CLASS08_080_07,8360,0.9301402495,20,35,5,80
CLASS08_080_06,21157,0.9709839594736843,20,35,5,80
CLASS08_060_07,7250,0.9158817346153845,13,35,5,80
CLASS08_060_06,8345,0.9880705284615385,14,35,5,80
CLASS08_060_05,4583,0.9179480930769232,13,35,5,80
CLASS08_060_04,9147,0.9329090223076922,13,35,5,80
CLASS08_060_02,1770,0.9312950073333331,15,35,5,80
CLASS08_060_01,3509,0.9498320793333332,16,35,5,80
CLASS08_040_10,721,0.9272004890909091,11,35,5,80
CLASS05_020_04,231,0.9473938375,4,35,5,80
CLASS05_020_03,288,0.8735094750000001,7,35,5,80
CLASS05_020_02,301,0.7627524125,5,35,5,80
CLASS05_020_01,279,0.84832945,6,35,5,80
CLASS04_100_10,2394,0.87916836,4,35,5,80
CLASS04_100_09,6527,0.7555900125,4,35,5,80
CLASS04_100_08,13803,0.77930944,4,35,5,80
CLASS04_100_07,30364,0.96402675,3,35,5,80
CLASS04_060_09,5325,0.862185605,2,35,5,80
CLASS04_060_08,9382,0.6672234233333333,3,35,5,80
CLASS04_060_07,5960,0.676239845,2,35,5,80
CLASS04_060_06,2834,0.7966810449999999,2,35,5,80
CLASS04_040_10,3748,0.50293378,2,35,5,80
CLASS04_040_09,464,0.5025205,2,35,5,80
CLASS04_040_05,1840,0.63015202,2,35,5,80
CLASS03_080_01,22160,0.9292588134765625,16,35,5,80
CLASS03_060_10,23398,0.9483102604166667,16,35,5,80
CLASS03_060_04,7388,0.9243928786057691,14,35,5,80
CLASS05_080_04,5732,0.9558865152380953,22,35,5,80
CLASS05_080_03,9143,0.9579539810000002,21,35,5,80
CLASS05_080_02,9270,0.9355664442857142,22,35,5,80
CLASS05_080_01,12040,0.9338505525,21,35,5,80
CLASS05_060_01,9673,0.9281859588888888,19,35,5,80
CLASS05_040_10,3402,0.9051382755555556,9,35,5,80
CLASS05_040_09,2331,0.8997834933333334,10,35,5,80
CLASS03_100_02,14101,0.9791752604166668,22,35,5,80
CLASS03_100_01,9117,0.936986369243421,19,35,5,80
CLASS03_080_06,10405,0.9366430121527777,18,35,5,80
CLASS07_100_01,17599,0.9674713041666666,25,35,5,80
CLASS10_100_02,765,0.9556435146666667,16,35,5,80
CLASS10_100_01,577,0.9533141900000001,15,35,5,80
CLASS10_080_10,1438,0.9349436092857142,14,35,5,80
CLASS10_080_09,2667,0.9435722166666666,13,35,5,80
CLASS10_080_08,4283,0.9131580850000001,10,35,5,80
CLASS10_080_07,5737,0.9347225250000001,14,35,5,80
CLASS10_080_06,11853,0.9233998884615384,13,35,5,80
CLASS10_080_05,21145,0.9619998823076925,13,35,5,80
CLASS10_040_05,12704,0.8311171133333334,6,35,5,80
CLASS10_040_04,7378,0.8712071933333334,6,35,5,80
CLASS10_040_03,9395,0.99116227125,9,35,5,80
CLASS10_040_02,5541,0.9079642385714287,7,35,5,80
CLASS10_020_05,842,0.7555908250000001,4,35,5,80
CLASS10_020_04,878,0.7863671975,4,35,5,80
CLASS10_020_03,326,0.8241263125,4,35,5,80
CLASS05_060_09,15660,0.9453519253333332,15,35,5,80
CLASS05_060_08,17680,0.9254113758823529,18,35,5,80
CLASS05_060_07,11354,0.9347377269230771,14,35,5,80
CLASS05_060_06,9424,0.9810037749999999,15,35,5,80
CLASS05_040_02,6952,0.9810928544444446,10,35,5,80
CLASS05_040_01,8776,0.9864950814285715,8,35,5,80
CLASS05_020_08,2924,0.79623515,5,35,5,80
CLASS03_020_09,9038,0.8009276562500001,5,35,5,80
CLASS03_020_08,2552,0.75945947265625,4,35,5,80
CLASS03_020_07,5707,0.7890379882812499,4,35,5,80
CLASS03_020_06,2440,0.9118613281250001,6,35,5,80
CLASS03_020_02,2490,0.7889272135416666,3,35,5,80
CLASS03_020_01,3654,0.8121339843750001,5,35,5,80
CLASS02_080_08,13828,0.9598090534979424,3,35,5,80
CLASS10_080_01,9854,0.9613593225,13,35,5,80
CLASS10_060_10,17700,0.8851297249999999,8,35,5,80
CLASS10_060_09,8963,0.9784830575000001,8,35,5,80
CLASS10_060_08,11477,0.9908411066666667,10,35,5,80
CLASS10_060_02,5095,0.98152126,12,35,5,80
CLASS10_060_01,8274,0.9144152254545456,11,35,5,80
CLASS10_040_02,4998,0.9088708614285714,7,35,5,80
CLASS01_100_01,16441,0.9626250000000001,28,35,5,80
CLASS01_080_10,14687,0.954376,25,35,5,80
CLASS01_040_04,8059,0.9377307692307693,15,35,5,80
CLASS01_040_03,8118,0.9025733333333334,16,35,5,80
CLASS01_020_02,4723,0.8217800000000001,5,35,5,80
CLASS03_100_07,6882,0.9517237458881579,19,35,5,80
CLASS03_100_06,9910,0.9449509602864584,24,35,5,80
CLASS03_100_05,12441,0.9463821242559524,21,35,5,80
CLASS03_100_04,18047,0.9413099023437498,20,35,5,80
CLASS03_080_03,8745,0.95198876953125,17,35,5,80
CLASS03_080_02,11689,0.9879959228515625,17,35,5,80
CLASS03_060_06,10629,0.9083650065104166,12,35,5,80
CLASS04_080_07,6310,0.93889123,3,35,5,80
CLASS04_080_06,5283,0.8523709866666667,3,35,5,80
CLASS04_080_05,8243,0.74860588,3,35,5,80
CLASS04_080_04,7662,0.79184128,3,35,5,80
CLASS04_080_03,9801,0.7444296666666667,3,35,5,80
CLASS04_080_02,7430,0.7654934166666667,3,35,5,80
CLASS04_080_01,2234,0.7270734966666667,3,35,5,80
CLASS04_060_10,2747,0.7028347866666667,3,35,5,80
CLASS04_060_02,2111,0.837842,2,35,5,80
CLASS04_060_01,2823,0.6747954166666666,3,35,5,80
CLASS04_040_10,651,0.50293378,2,35,5,80
CLASS04_040_09,251,0.5025205,2,35,5,80
CLASS04_040_07,562,0.513138205,2,35,5,80
CLASS04_040_06,437,0.50668168,2,35,5,80
CLASS04_040_05,524,0.63015202,2,35,5,80
CLASS01_080_03,9949,0.94735,24,35,5,80
CLASS01_080_02,16076,0.9488920000000001,26,35,5,80
CLASS01_080_01,14032,0.9779478260869565,25,35,5,80
CLASS01_060_10,17924,0.9322000000000003,23,35,5,80
CLASS01_040_06,7561,0.9409,11,35,5,80
CLASS01_040_05,8643,0.9686428571428571,16,35,5,80
CLASS01_020_08,3219,0.8251499999999999,6,35,5,80
CLASS08_060_10,22802,0.91581131125,16,35,5,80
CLASS08_060_09,24036,0.9567360899999999,15,35,5,80
CLASS08_060_05,7202,0.9172034653846155,13,35,5,80
CLASS04_080_04,6381,0.79184128,3,35,5,80
CLASS04_080_03,25537,0.7444296666666667,3,35,5,80
CLASS04_080_02,14448,0.7654934166666667,3,35,5,80
CLASS04_080_01,13645,0.7270734966666667,3,35,5,80
CLASS04_040_09,8472,0.5025205,2,35,5,80
CLASS04_040_08,3576,0.67416802,2,35,5,80
CLASS04_040_07,523,0.513138205,2,35,5,80
CLASS10_060_06,4393,0.9121810866666668,12,35,5,80
CLASS10_060_05,12517,0.8788831387500001,8,35,5,80
CLASS10_060_04,9230,0.9835610185714286,7,35,5,80
CLASS10_060_03,10512,0.9100576845454548,11,35,5,80
CLASS10_060_02,8937,0.9816867327272728,12,35,5,80
CLASS10_060_01,5081,0.9143948581818182,11,35,5,80
CLASS10_040_10,7632,0.8735010600000002,8,35,5,80
CLASS10_040_09,2721,0.9393943185714286,8,35,5,80
CLASS10_040_01,3715,0.86630317375,8,35,5,80
CLASS10_020_10,392,0.96522658,2,35,5,80
CLASS10_020_09,1902,0.8251762119999999,5,35,5,80
CLASS10_020_08,2602,0.94311698,2,35,5,80
CLASS10_020_05,2025,0.7555908250000001,4,35,5,80
CLASS10_020_04,856,0.7863668525,4,35,5,80
CLASS10_020_02,329,0.7089419499999999,4,35,5,80
CLASS06_080_07,7073,0.759675421399177,3,35,5,80
CLASS06_080_06,2656,0.7191397334156379,3,35,5,80
CLASS06_080_05,7221,0.6774770744855968,3,35,5,80
CLASS06_080_04,5977,0.6913063806584363,3,35,5,80
CLASS06_080_03,4160,0.6761471647736625,3,35,5,80
CLASS06_080_02,5676,0.6844462593004116,3,35,5,80
CLASS06_080_01,5716,0.67099107,3,35,5,80
CLASS06_060_10,3228,0.6671763334979425,3,35,5,80
CLASS06_060_09,2711,0.6877483024691358,2,35,5,80
CLASS06_060_08,1766,0.8119534519135803,2,35,5,80
CLASS06_060_07,2377,0.573843245,2,35,5,80
CLASS06_060_06,3282,0.6461422005555555,2,35,5,80
CLASS06_060_05,4067,0.6343404815432099,2,35,5,80
CLASS06_040_06,281,0.9511233986419753,1,35,5,80
CLASS06_040_05,741,0.5519529704320988,2,35,5,80
CLASS06_040_04,1549,0.5125910817283951,2,35,5,80
CLASS06_040_03,1648,0.5397369372839507,2,35,5,80
CLASS06_040_02,150,0.9807821186419754,1,35,5,80
CLASS06_040_01,289,0.5966532544444444,1,35,5,80
CLASS06_020_10,120,0.4212442677777778,1,35,5,80
CLASS06_020_09,61,0.3437737482716049,1,35,5,80
CLASS06_020_07,54,0.22463386864197532,1,35,5,80
CLASS06_020_06,55,0.44726371604938275,1,35,5,80
CLASS06_020_05,204,0.2347833186419753,1,35,5,80
CLASS06_020_04,96,0.18671041,1,35,5,80
CLASS06_020_03,59,0.37668224308641973,1,35,5,80
CLASS06_020_02,39,0.12933613444444447,1,35,5,80
CLASS05_100_09,5968,0.9456854542307693,26,35,5,80
CLASS01_080_10,4182,0.9543520000000001,26,35,5,80
CLASS01_080_09,4552,0.9445413793103449,29,35,5,80
CLASS01_080_08,4572,0.9620740740740741,27,35,5,80
CLASS01_080_07,5716,0.9712518518518519,29,35,5,80
CLASS01_080_06,7264,0.9480807692307691,27,35,5,80
CLASS01_080_05,11219,0.9640833333333333,25,35,5,80
CLASS01_080_04,17032,0.959024,25,35,5,80
CLASS01_080_03,9905,0.9473750000000001,24,35,5,80
CLASS01_040_03,4146,0.9859,15,35,5,80
CLASS01_040_02,4683,0.9516545454545454,11,35,5,80
CLASS01_040_01,1962,0.9891666666666666,11,35,5,80
CLASS01_020_10,1144,0.914657142857143,8,35,5,80
CLASS02_080_01,3895,0.7591259259259259,3,35,5,80
CLASS02_060_10,7559,0.7057053497942386,3,35,5,80
CLASS02_060_09,3087,0.93245,2,35,5,80
CLASS02_060_08,4690,0.6695016460905351,3,35,5,80
CLASS02_020_01,68,0.5184,1,35,5,80
CLASS01_100_10,10794,0.9590085714285714,35,35,5,80
CLASS01_100_05,11751,0.9541903225806451,32,35,5,80
CLASS01_080_10,1380,0.9535040000000001,25,35,5,80
CLASS01_080_09,1946,0.9396448275862068,30,35,5,80
CLASS01_080_08,3640,0.9619037037037038,28,35,5,80
CLASS01_080_07,5501,0.9716888888888889,28,35,5,80
CLASS01_080_06,10566,0.9499192307692308,26,35,5,80
CLASS01_080_05,4538,0.9634583333333334,25,35,5,80
CLASS01_080_04,15599,0.9590000000000001,26,35,5,80
CLASS01_080_03,16696,0.9460666666666667,24,35,5,80
CLASS01_040_05,9466,0.9672999999999999,15,35,5,80
CLASS01_040_04,1996,0.9348538461538461,13,35,5,80
CLASS01_040_03,4168,0.986,16,35,5,80
CLASS01_040_02,2622,0.9511818181818182,11,35,5,80
CLASS10_100_09,26576,0.9337088718750001,16,35,5,80
CLASS10_100_08,20445,0.9400651905555555,18,35,5,80
CLASS10_100_04,12640,0.9395177047058825,17,35,5,80
CLASS06_080_07,5371,0.759671927489712,3,35,5,80
CLASS06_080_06,9032,0.7191352653497942,3,35,5,80
CLASS06_080_05,13149,0.6774588608230453,3,35,5,80
CLASS06_080_04,4965,0.6913333375308642,3,35,5,80
CLASS06_080_03,10192,0.6761348507818931,3,35,5,80
CLASS06_040_05,3149,0.5519529704320988,2,35,5,80
CLASS06_040_04,3234,0.5125817339506173,2,35,5,80
CLASS06_040_03,1611,0.5397369372839507,2,35,5,80
CLASS06_040_02,1940,0.9807821186419754,1,35,5,80
CLASS06_040_01,5792,0.5966532544444444,1,35,5,80
CLASS06_020_10,395,0.4212442677777778,1,35,5,80
CLASS06_020_09,35,0.3437737482716049,1,35,5,80
CLASS06_020_08,3128,0.20215015123456792,1,35,5,80
CLASS06_020_07,573,0.22463386864197532,1,35,5,80
CLASS06_020_06,948,0.44726371604938275,1,35,5,80
CLASS06_020_05,147,0.2347833186419753,1,35,5,80
CLASS06_020_04,28,0.18671041,1,35,5,80
CLASS06_020_03,180,0.37668224308641973,1,35,5,80
CLASS06_020_02,27,0.12933613444444447,1,35,5,80
CLASS05_100_08,11776,0.9537245948148146,28,35,5,80
CLASS09_020_10,512,0.9373641825,9,35,5,80
CLASS09_020_09,603,0.6398403515384614,14,35,5,80
CLASS09_020_08,4231,0.8814863577777778,9,35,5,80
CLASS09_020_07,2780,0.8820324199999999,8,35,5,80
CLASS09_020_06,13026,0.601667306923077,13,35,5,80
CLASS09_020_05,7674,0.6100495446153846,13,35,5,80
CLASS06_080_07,11086,0.7596928893004115,3,35,5,80
CLASS05_040_06,11477,0.9548809433333333,10,35,5,80
CLASS05_040_05,9279,0.8993159253846155,14,35,5,80
CLASS05_040_04,2401,0.9170381454545453,11,35,5,80
CLASS05_040_03,3981,0.9328797583333333,14,35,5,80
CLASS05_020_09,1173,0.8370305116666666,6,35,5,80
CLASS05_020_08,2377,0.7962314699999999,5,35,5,80
CLASS05_020_07,1036,0.804340996,6,35,5,80
CLASS06_080_02,9153,0.6844006932098766,3,35,5,80
CLASS06_080_01,7014,0.6708729434156379,3,35,5,80
CLASS06_060_10,8023,0.6667071127572016,3,35,5,80
CLASS06_060_09,13217,0.6877483024691358,2,35,5,80
CLASS06_060_08,2540,0.8119534519135803,2,35,5,80
CLASS06_060_07,3345,0.573843245,2,35,5,80
CLASS06_060_06,6101,0.6461422005555555,2,35,5,80
CLASS06_060_05,2294,0.6343404815432099,2,35,5,80
CLASS06_040_10,297,0.8820966400000001,1,35,5,80
CLASS06_040_09,361,0.8706963456790123,1,35,5,80
CLASS06_040_08,2799,0.5756605,2,35,5,80
CLASS06_040_07,1558,0.4998265839506173,2,35,5,80
CLASS06_020_03,4622,0.37668224308641973,1,35,5,80
CLASS06_020_02,204,0.12933613444444447,1,35,5,80
CLASS05_100_08,8297,0.9531114051851853,27,35,5,80
CLASS05_060_01,27315,0.9219955288888888,18,35,5,80
CLASS05_040_10,7601,0.9061818088888889,10,35,5,80
CLASS05_040_09,7246,0.9017047644444443,9,35,5,80
CLASS05_040_08,7128,0.9332682676923076,14,35,5,80
CLASS05_040_01,6039,0.9864553185714285,8,35,5,80
CLASS05_020_10,3015,0.949781985,7,35,5,80
CLASS05_020_08,1563,0.795148022,5,35,5,80
CLASS05_100_04,3575,0.9456503436,25,35,5,80
CLASS05_100_03,11267,0.9483321352173912,24,35,5,80
CLASS05_100_02,9908,0.9472252888888889,28,35,5,80
CLASS05_100_01,14519,0.9663975265217389,25,35,5,80
CLASS04_020_10,179,0.54730404,1,35,5,80
CLASS04_020_09,1278,0.4529290000000001,1,35,5,80
CLASS10_100_10,12212,0.9302268626666668,15,35,5,80
CLASS08_080_02,10368,0.949821433,20,35,5,80
CLASS08_080_01,9839,0.943535787368421,19,35,5,80
CLASS08_060_10,6769,0.9184200537500001,16,35,5,80
CLASS08_060_09,9454,0.9567560042857144,15,35,5,80
CLASS08_060_04,4629,0.9319515576923079,13,35,5,80
CLASS08_060_03,6338,0.9118470953333334,16,35,5,80
CLASS08_040_10,4884,0.927352770909091,12,35,5,80
CLASS09_060_07,7719,0.9097566111538462,26,35,5,80
CLASS09_060_06,7572,0.8773851784615386,28,35,5,80
CLASS09_060_05,12981,0.9086507092307694,27,35,5,80
CLASS09_060_04,17229,0.8350251106896553,30,35,5,80
CLASS09_040_06,7849,0.7838440580952382,23,35,5,80
CLASS09_040_05,6798,0.8746244766666668,20,35,5,80
CLASS09_040_02,5410,0.8727993610000002,22,35,5,80
CLASS05_060_06,5343,0.9812618521428572,15,35,5,80
CLASS05_060_05,7202,0.9574158664285713,15,35,5,80
CLASS05_060_04,7311,0.9441047787500001,18,35,5,80
CLASS05_060_03,5607,0.94334050625,17,35,5,80
CLASS05_060_02,7085,0.9383106679999997,16,35,5,80
CLASS05_060_01,16479,0.9281452544444444,19,35,5,80
CLASS05_040_10,5489,0.9064540644444445,9,35,5,80
CLASS05_040_09,3089,0.8997494444444444,9,35,5,80
CLASS05_040_03,4020,0.9328662799999999,12,35,5,80
CLASS05_040_02,4043,0.980970338888889,10,35,5,80
CLASS05_040_01,1458,0.9864630500000001,8,35,5,80
CLASS05_020_10,1144,0.950034065,8,35,5,80
CLASS05_020_08,413,0.791109622,5,35,5,80
CLASS05_020_07,423,0.810049004,5,35,5,80
CLASS05_020_06,703,0.8370870028571428,7,35,5,80
CLASS02_100_09,15575,0.7752456790123456,4,35,5,80
CLASS02_100_08,15008,0.804704012345679,4,35,5,80
CLASS02_100_07,9287,0.7504225308641975,4,35,5,80
CLASS02_100_06,6264,0.8918777777777778,4,35,5,80
CLASS02_100_01,4554,0.7503361111111111,4,35,5,80
CLASS02_080_10,2647,0.8279325102880658,3,35,5,80
CLASS02_080_05,5602,0.7920592592592591,3,35,5,80
CLASS03_080_04,16236,0.9432627297794117,17,35,5,80
CLASS03_080_03,17916,0.9514906738281249,17,35,5,80
CLASS03_060_04,14067,0.9224392127403847,13,35,5,80
CLASS09_080_04,5429,0.8843051505263159,43,35,5,80
CLASS09_080_03,12670,0.8642125965789473,40,35,5,80
CLASS09_080_02,15996,0.9034254047368421,40,35,5,80
CLASS09_080_01,27238,0.9063516410810811,38,35,5,80
CLASS09_040_07,7641,0.8967228111764703,18,35,5,80
CLASS09_040_06,10278,0.783884220952381,22,35,5,80
CLASS09_040_01,5338,0.9125753311764706,19,35,5,80
CLASS04_100_10,8440,0.87916836,4,35,5,80
CLASS04_100_09,11998,0.7555900125,4,35,5,80
CLASS04_100_08,9871,0.77930944,4,35,5,80
CLASS04_100_07,8370,0.96402675,3,35,5,80
CLASS04_080_08,3851,0.92850923,3,35,5,80
CLASS04_080_07,5111,0.93889123,3,35,5,80
CLASS04_080_02,5838,0.7654934166666667,3,35,5,80
CLASS04_100_06,35262,0.8642616125,4,35,5,80
CLASS04_100_05,11145,0.7634989625,4,35,5,80
CLASS04_080_02,5551,0.7654934166666667,3,35,5,80
CLASS09_100_09,2329,0.8977155693478261,47,35,5,80
CLASS09_100_08,6004,0.878283284,53,35,5,80
CLASS09_100_07,14518,0.902862846590909,45,35,5,80
CLASS09_100_06,19843,0.8866664251020406,52,35,5,80
CLASS08_020_05,1465,0.8028930219999999,5,35,5,80
CLASS08_020_04,2789,0.991754298,6,35,5,80
CLASS07_080_08,21947,0.9283177675,21,35,5,80
CLASS03_100_04,1192,0.9416349023437501,20,35,5,80
CLASS03_100_03,8866,0.9653115451388887,18,35,5,80
CLASS03_100_02,14057,0.9791232514880951,22,35,5,80
CLASS03_100_01,30110,0.9374205386513159,19,35,5,80
CLASS03_080_01,11623,0.9324448974609376,16,35,5,80
CLASS03_060_10,11758,0.9487231770833333,16,35,5,80
CLASS03_060_05,7189,0.978767365056818,12,35,5,80
CLASS09_060_10,9819,0.830963405625,35,35,5,80
CLASS09_060_09,4854,0.8785187658620689,31,35,5,80
CLASS09_060_08,12014,0.8288574345161291,32,35,5,80
CLASS09_060_07,11020,0.9078666388461537,27,35,5,80
CLASS09_040_06,6517,0.7837713399999999,23,35,5,80
CLASS09_040_05,9884,0.8749571311111111,20,35,5,80
CLASS09_040_01,7203,0.911100444117647,19,35,5,80
CLASS03_060_03,9230,0.9216073317307694,13,35,5,80
