Arquivo,base\CLASS01_060_09.json
Execucao,3
MaxIteration,2
Tempo Decorrido (segundos),2.2493
Porcentagem De Utilizacao,0.943517
Quantidade de Recipientes,18
Busca do Corvo,
Arquivo,base\CLASS01_060_09.json
Execucao,3
MaxIteration,3
Tempo Decorrido (segundos),3.52549
Porcentagem De Utilizacao,0.943606
Quantidade de Recipientes,18
Busca do Corvo,
Arquivo,base\CLASS01_060_09.json
Execucao,3
MaxIteration,4
Tempo Decorrido (segundos),4.6439
Porcentagem De Utilizacao,0.941628
Quantidade de Recipientes,18
Busca do Corvo,
Arquivo,base\CLASS01_060_09.json
Execucao,4
MaxIteration,0
Tempo Decorrido (segundos),5.50E-05
Porcentagem De Utilizacao,0.942039
Quantidade de Recipientes,18
Busca do Corvo,
Arquivo,base\CLASS01_060_09.json
Execucao,4
MaxIteration,1
Tempo Decorrido (segundos),1.1534
Porcentagem De Utilizacao,0.938817
Quantidade de Recipientes,18
Busca do Corvo,
Arquivo,base\CLASS01_060_09.json
Execucao,4
MaxIteration,2
Tempo Decorrido (segundos),2.34947
Porcentagem De Utilizacao,0.942117
Quantidade de Recipientes,18
Busca do Corvo,
Arquivo,base\CLASS01_060_09.json
Execucao,4
MaxIteration,3
Tempo Decorrido (segundos),3.47587
Porcentagem De Utilizacao,0.941094
Quantidade de Recipientes,18
Busca do Corvo,
Arquivo,base\CLASS01_060_09.json
Execucao,4
MaxIteration,4
Tempo Decorrido (segundos),4.65146
Porcentagem De Utilizacao,0.941694
Quantidade de Recipientes,18
Busca do Corvo,
Arquivo,base\CLASS01_060_09.json
Execucao,5
MaxIteration,0
Tempo Decorrido (segundos),5.62E-05
Porcentagem De Utilizacao,0.940994
Quantidade de Recipientes,18
Busca do Corvo,
Arquivo,base\CLASS01_060_09.json
Execucao,5
MaxIteration,1
Tempo Decorrido (segundos),1.20286
Porcentagem De Utilizacao,0.94405
Quantidade de Recipientes,18
Busca do Corvo,
Arquivo,base\CLASS01_060_09.json
Execucao,5
MaxIteration,2
Tempo Decorrido (segundos),2.29054
Porcentagem De Utilizacao,0.945783
Quantidade de Recipientes,18
Busca do Corvo,
Arquivo,base\CLASS01_060_09.json
Execucao,5
MaxIteration,3
Tempo Decorrido (segundos),3.49427
Porcentagem De Utilizacao,0.941694
Quantidade de Recipientes,18
Busca do Corvo,
Arquivo,base\CLASS01_060_09.json
Execucao,5
MaxIteration,4
Tempo Decorrido (segundos),4.65172
Porcentagem De Utilizacao,0.943061
Quantidade de Recipientes,18
Busca do Corvo,
Arquivo,base\CLASS01_060_09.json
Execucao,6
MaxIteration,0
Tempo Decorrido (segundos),5.43E-05
Porcentagem De Utilizacao,0.939839
Quantidade de Recipientes,18
Busca do Corvo,
Arquivo,base\CLASS01_060_09.json
Execucao,6
MaxIteration,1
Tempo Decorrido (segundos),1.15976
Porcentagem De Utilizacao,0.942617
Quantidade de Recipientes,18
Busca do Corvo,
Arquivo,base\CLASS01_060_09.json
Execucao,6
MaxIteration,2
Tempo Decorrido (segundos),2.40644
Porcentagem De Utilizacao,0.941139
Quantidade de Recipientes,18
Busca do Corvo,
Arquivo,base\CLASS01_060_09.json
Execucao,6
MaxIteration,3
Tempo Decorrido (segundos),3.51698
Porcentagem De Utilizacao,0.942128
Quantidade de Recipientes,18
Busca do Corvo,
Arquivo,base\CLASS01_060_09.json
Execucao,6
MaxIteration,4
Tempo Decorrido (segundos),4.69356
Porcentagem De Utilizacao,0.941406
Quantidade de Recipientes,18
Busca do Corvo,
Arquivo,base\CLASS01_060_09.json
Execucao,7
MaxIteration,0
Tempo Decorrido (segundos),5.61E-05
Porcentagem De Utilizacao,0.938183
Quantidade de Recipientes,18
Busca do Corvo,
Arquivo,base\CLASS01_060_09.json
Execucao,7
MaxIteration,1
Tempo Decorrido (segundos),1.09428
Porcentagem De Utilizacao,0.938561
Quantidade de Recipientes,18
Busca do Corvo,
Arquivo,base\CLASS01_060_09.json
Execucao,7
MaxIteration,2
Tempo Decorrido (segundos),2.31615
Porcentagem De Utilizacao,0.940161
Quantidade de Recipientes,18
Busca do Corvo,
Arquivo,base\CLASS01_060_09.json
Execucao,7
MaxIteration,3
Tempo Decorrido (segundos),3.54714
Porcentagem De Utilizacao,0.941461
Quantidade de Recipientes,18
Busca do Corvo,
Arquivo,base\CLASS01_060_09.json
Execucao,7
MaxIteration,4
Tempo Decorrido (segundos),4.73227
Porcentagem De Utilizacao,0.94575
Quantidade de Recipientes,18
Busca do Corvo,
Arquivo,base\CLASS01_060_09.json
Execucao,8
MaxIteration,0
Tempo Decorrido (segundos),5.36E-05
Porcentagem De Utilizacao,0.944061
Quantidade de Recipientes,18
Busca do Corvo,
Arquivo,base\CLASS01_060_09.json
Execucao,8
MaxIteration,1
Tempo Decorrido (segundos),1.10132
Porcentagem De Utilizacao,0.941694
Quantidade de Recipientes,18
Busca do Corvo,
Arquivo,base\CLASS01_060_09.json
Execucao,8
MaxIteration,2
Tempo Decorrido (segundos),2.2901
Porcentagem De Utilizacao,0.939906
Quantidade de Recipientes,18
Busca do Corvo,
Arquivo,base\CLASS01_060_09.json
Execucao,8
MaxIteration,3
Tempo Decorrido (segundos),3.44729
Porcentagem De Utilizacao,0.944106
Quantidade de Recipientes,18
Busca do Corvo,
Arquivo,base\CLASS01_060_09.json
Execucao,8
MaxIteration,4
Tempo Decorrido (segundos),4.59444
Porcentagem De Utilizacao,0.944061
Quantidade de Recipientes,18
Busca do Corvo,
Arquivo,base\CLASS01_060_09.json
Execucao,9
MaxIteration,0
Tempo Decorrido (segundos),5.56E-05
Porcentagem De Utilizacao,0.939494
Quantidade de Recipientes,18
Busca do Corvo,
Arquivo,base\CLASS01_060_09.json
Execucao,9
MaxIteration,1
Tempo Decorrido (segundos),1.15717
Porcentagem De Utilizacao,0.94355
Quantidade de Recipientes,18
Busca do Corvo,
Arquivo,base\CLASS01_060_09.json
Execucao,9
MaxIteration,2
Tempo Decorrido (segundos),2.33057
Porcentagem De Utilizacao,0.942939
Quantidade de Recipientes,18
Busca do Corvo,
Arquivo,base\CLASS01_060_09.json
Execucao,9
MaxIteration,3
Tempo Decorrido (segundos),3.48711
Porcentagem De Utilizacao,0.945183
Quantidade de Recipientes,18
Busca do Corvo,
Arquivo,base\CLASS01_060_09.json
Execucao,9
MaxIteration,4
Tempo Decorrido (segundos),4.52629
Porcentagem De Utilizacao,0.943094
Quantidade de Recipientes,18
Busca do Corvo,
Arquivo,base\CLASS01_060_10.json
Execucao,0
MaxIteration,0
Tempo Decorrido (segundos),6.58E-05
Porcentagem De Utilizacao,0.923009
Quantidade de Recipientes,22
Busca do Corvo,
Arquivo,base\CLASS01_060_10.json
Execucao,0
MaxIteration,1
Tempo Decorrido (segundos),1.35642
Porcentagem De Utilizacao,0.930718
Quantidade de Recipientes,22
Busca do Corvo,
Arquivo,base\CLASS01_060_10.json
Execucao,0
MaxIteration,2
Tempo Decorrido (segundos),2.95217
Porcentagem De Utilizacao,0.927618
Quantidade de Recipientes,22
Busca do Corvo,
Arquivo,base\CLASS01_060_10.json
Execucao,0
MaxIteration,3
Tempo Decorrido (segundos),4.31143
Porcentagem De Utilizacao,0.9332
Quantidade de Recipientes,22
Busca do Corvo,
Arquivo,base\CLASS01_060_10.json
Execucao,0
MaxIteration,4
Tempo Decorrido (segundos),5.79247
Porcentagem De Utilizacao,0.927618
Quantidade de Recipientes,22
Busca do Corvo,
Arquivo,base\CLASS01_060_10.json
Execucao,1
MaxIteration,0
Tempo Decorrido (segundos),5.22E-05
Porcentagem De Utilizacao,0.923
Quantidade de Recipientes,22
Busca do Corvo,
Arquivo,base\CLASS01_060_10.json
Execucao,1
MaxIteration,1
Tempo Decorrido (segundos),1.44872
Porcentagem De Utilizacao,0.926936
Quantidade de Recipientes,22
Busca do Corvo,
Arquivo,base\CLASS01_060_10.json
Execucao,1
MaxIteration,2
Tempo Decorrido (segundos),2.83035
Porcentagem De Utilizacao,0.924718
Quantidade de Recipientes,22
Busca do Corvo,
Arquivo,base\CLASS01_060_10.json
Execucao,1
MaxIteration,3
Tempo Decorrido (segundos),4.23259
Porcentagem De Utilizacao,0.928664
Quantidade de Recipientes,22
Busca do Corvo,
Arquivo,base\CLASS01_060_10.json
Execucao,1
MaxIteration,4
Tempo Decorrido (segundos),5.63973
Porcentagem De Utilizacao,0.929609
Quantidade de Recipientes,22
Busca do Corvo,
Arquivo,base\CLASS01_060_10.json
Execucao,2
MaxIteration,0
Tempo Decorrido (segundos),6.33E-05
Porcentagem De Utilizacao,0.923755
Quantidade de Recipientes,22
Busca do Corvo,
Arquivo,base\CLASS01_060_10.json
Execucao,2
MaxIteration,1
Tempo Decorrido (segundos),1.38719
Porcentagem De Utilizacao,0.924355
Quantidade de Recipientes,22
Busca do Corvo,
Arquivo,base\CLASS01_060_10.json
Execucao,2
MaxIteration,2
Tempo Decorrido (segundos),2.778
Porcentagem De Utilizacao,0.924764
Quantidade de Recipientes,22
Busca do Corvo,
Arquivo,base\CLASS01_060_10.json
Execucao,2
MaxIteration,3
Tempo Decorrido (segundos),4.2199
Porcentagem De Utilizacao,0.926855
Quantidade de Recipientes,22
Busca do Corvo,
Arquivo,base\CLASS01_060_10.json
Execucao,2
MaxIteration,4
Tempo Decorrido (segundos),5.62932
Porcentagem De Utilizacao,0.925582
Quantidade de Recipientes,22
Busca do Corvo,
Arquivo,base\CLASS01_060_10.json
Execucao,3
MaxIteration,0
Tempo Decorrido (segundos),5.63E-05
Porcentagem De Utilizacao,0.925909
Quantidade de Recipientes,22
Busca do Corvo,
Arquivo,base\CLASS01_060_10.json
Execucao,3
MaxIteration,1
Tempo Decorrido (segundos),1.40648
Porcentagem De Utilizacao,0.9232
Quantidade de Recipientes,22
Busca do Corvo,
Arquivo,base\CLASS01_060_10.json
Execucao,3
MaxIteration,2
Tempo Decorrido (segundos),2.80819
Porcentagem De Utilizacao,0.927018
Quantidade de Recipientes,22
Busca do Corvo,
Arquivo,base\CLASS01_060_10.json
Execucao,3
MaxIteration,3
Tempo Decorrido (segundos),4.16613
Porcentagem De Utilizacao,0.9259
Quantidade de Recipientes,22
Busca do Corvo,
Arquivo,base\CLASS01_060_10.json
Execucao,3
MaxIteration,4
Tempo Decorrido (segundos),5.67898
Porcentagem De Utilizacao,0.926855
Quantidade de Recipientes,22
Busca do Corvo,
Arquivo,base\CLASS01_060_10.json
Execucao,4
MaxIteration,0
Tempo Decorrido (segundos),5.71E-05
Porcentagem De Utilizacao,0.923518
Quantidade de Recipientes,22
Busca do Corvo,
Arquivo,base\CLASS01_060_10.json
Execucao,4
MaxIteration,1
Tempo Decorrido (segundos),1.37722
Porcentagem De Utilizacao,0.923836
Quantidade de Recipientes,22
Busca do Corvo,
Arquivo,base\CLASS01_060_10.json
Execucao,4
MaxIteration,2
Tempo Decorrido (segundos),2.84556
Porcentagem De Utilizacao,0.9254
Quantidade de Recipientes,22
Busca do Corvo,
Arquivo,base\CLASS01_060_10.json
Execucao,4
MaxIteration,3
Tempo Decorrido (segundos),4.4038
Porcentagem De Utilizacao,0.924955
Quantidade de Recipientes,22
Busca do Corvo,
Arquivo,base\CLASS01_060_10.json
Execucao,4
MaxIteration,4
Tempo Decorrido (segundos),5.65349
Porcentagem De Utilizacao,0.924664
Quantidade de Recipientes,22
Busca do Corvo,
Arquivo,base\CLASS01_060_10.json
Execucao,5
MaxIteration,0
Tempo Decorrido (segundos),5.43E-05
Porcentagem De Utilizacao,0.924036
Quantidade de Recipientes,22
Busca do Corvo,
Arquivo,base\CLASS01_060_10.json
Execucao,5
MaxIteration,1
Tempo Decorrido (segundos),1.38722
Porcentagem De Utilizacao,0.927055
Quantidade de Recipientes,22
Busca do Corvo,
Arquivo,base\CLASS01_060_10.json
Execucao,5
MaxIteration,2
Tempo Decorrido (segundos),2.88043
Porcentagem De Utilizacao,0.926918
Quantidade de Recipientes,22
Busca do Corvo,
Arquivo,base\CLASS01_060_10.json
Execucao,5
MaxIteration,3
Tempo Decorrido (segundos),4.30859
Porcentagem De Utilizacao,0.926682
Quantidade de Recipientes,22
Busca do Corvo,
Arquivo,base\CLASS01_060_10.json
Execucao,5
MaxIteration,4
Tempo Decorrido (segundos),5.55793
Porcentagem De Utilizacao,0.9335
Quantidade de Recipientes,22
Busca do Corvo,
Arquivo,base\CLASS01_060_10.json
Execucao,6
MaxIteration,0
Tempo Decorrido (segundos),6.83E-05
Porcentagem De Utilizacao,0.924918
Quantidade de Recipientes,22
Busca do Corvo,
Arquivo,base\CLASS01_060_10.json
Execucao,6
MaxIteration,1
Tempo Decorrido (segundos),1.36624
Porcentagem De Utilizacao,0.927036
Quantidade de Recipientes,22
Busca do Corvo,
Arquivo,base\CLASS01_060_10.json
Execucao,6
MaxIteration,2
Tempo Decorrido (segundos),2.89769
Porcentagem De Utilizacao,0.927955
Quantidade de Recipientes,22
Busca do Corvo,
Arquivo,base\CLASS01_060_10.json
Execucao,6
MaxIteration,3
Tempo Decorrido (segundos),4.18162
Porcentagem De Utilizacao,0.924718
Quantidade de Recipientes,22
Busca do Corvo,
Arquivo,base\CLASS01_060_10.json
Execucao,6
MaxIteration,4
Tempo Decorrido (segundos),5.56432
Porcentagem De Utilizacao,0.927255
Quantidade de Recipientes,22
Busca do Corvo,
Arquivo,base\CLASS01_060_10.json
Execucao,7
MaxIteration,0
Tempo Decorrido (segundos),6.28E-05
Porcentagem De Utilizacao,0.927127
Quantidade de Recipientes,22
Busca do Corvo,
Arquivo,base\CLASS01_060_10.json
Execucao,7
MaxIteration,1
Tempo Decorrido (segundos),1.47443
Porcentagem De Utilizacao,0.927227
Quantidade de Recipientes,22
Busca do Corvo,
Arquivo,base\CLASS01_060_10.json
Execucao,7
MaxIteration,2
Tempo Decorrido (segundos),2.881
Porcentagem De Utilizacao,0.929591
Quantidade de Recipientes,22
Busca do Corvo,
Arquivo,base\CLASS01_060_10.json
Execucao,7
MaxIteration,3
Tempo Decorrido (segundos),4.32636
Porcentagem De Utilizacao,0.928391
Quantidade de Recipientes,22
Busca do Corvo,
Arquivo,base\CLASS01_060_10.json
Execucao,7
MaxIteration,4
Tempo Decorrido (segundos),5.62581
Porcentagem De Utilizacao,0.932245
Quantidade de Recipientes,22
Busca do Corvo,
Arquivo,base\CLASS01_060_10.json
Execucao,8
MaxIteration,0
Tempo Decorrido (segundos),6.01E-05
Porcentagem De Utilizacao,0.924945
Quantidade de Recipientes,22
Busca do Corvo,
Arquivo,base\CLASS01_060_10.json
Execucao,8
MaxIteration,1
Tempo Decorrido (segundos),1.40868
Porcentagem De Utilizacao,0.927091
Quantidade de Recipientes,22
Busca do Corvo,
Arquivo,base\CLASS01_060_10.json
Execucao,8
MaxIteration,2
Tempo Decorrido (segundos),2.83928
Porcentagem De Utilizacao,0.926727
Quantidade de Recipientes,22
Busca do Corvo,
Arquivo,base\CLASS01_060_10.json
Execucao,8
MaxIteration,3
Tempo Decorrido (segundos),4.17195
Porcentagem De Utilizacao,0.929291
Quantidade de Recipientes,22
Busca do Corvo,
Arquivo,base\CLASS01_060_10.json
Execucao,8
MaxIteration,4
Tempo Decorrido (segundos),5.85372
Porcentagem De Utilizacao,0.9253
Quantidade de Recipientes,22
Busca do Corvo,
Arquivo,base\CLASS01_060_10.json
Execucao,9
MaxIteration,0
Tempo Decorrido (segundos),5.61E-05
Porcentagem De Utilizacao,0.925382
Quantidade de Recipientes,22
Busca do Corvo,
Arquivo,base\CLASS01_060_10.json
Execucao,9
MaxIteration,1
Tempo Decorrido (segundos),1.39317
Porcentagem De Utilizacao,0.927055
Quantidade de Recipientes,22
Busca do Corvo,
Arquivo,base\CLASS01_060_10.json
Execucao,9
MaxIteration,2
Tempo Decorrido (segundos),2.86528
Porcentagem De Utilizacao,0.9285
Quantidade de Recipientes,22
Busca do Corvo,
Arquivo,base\CLASS01_060_10.json
Execucao,9
MaxIteration,3
Tempo Decorrido (segundos),4.23165
Porcentagem De Utilizacao,0.929691
Quantidade de Recipientes,22
Busca do Corvo,
Arquivo,base\CLASS01_060_10.json
Execucao,9
MaxIteration,4
Tempo Decorrido (segundos),5.80172
Porcentagem De Utilizacao,0.927618
Quantidade de Recipientes,22
Busca do Corvo,
Arquivo,base\CLASS01_080_01.json
Execucao,0
MaxIteration,0
Tempo Decorrido (segundos),7.34E-05
Porcentagem De Utilizacao,0.923592
Quantidade de Recipientes,24
Busca do Corvo,
Arquivo,base\CLASS01_080_01.json
Execucao,0
MaxIteration,1
Tempo Decorrido (segundos),2.61199
Porcentagem De Utilizacao,0.9239
Quantidade de Recipientes,24
Busca do Corvo,
Arquivo,base\CLASS01_080_01.json
Execucao,0
MaxIteration,2
Tempo Decorrido (segundos),5.46171
Porcentagem De Utilizacao,0.97773
Quantidade de Recipientes,23
Busca do Corvo,
Arquivo,base\CLASS01_080_01.json
Execucao,0
MaxIteration,3
Tempo Decorrido (segundos),7.83969
Porcentagem De Utilizacao,0.977887
Quantidade de Recipientes,23
Busca do Corvo,
Arquivo,base\CLASS01_080_01.json
Execucao,0
MaxIteration,4
Tempo Decorrido (segundos),10.4875
Porcentagem De Utilizacao,0.978078
Quantidade de Recipientes,23
Busca do Corvo,
Arquivo,base\CLASS01_080_01.json
Execucao,1
MaxIteration,0
Tempo Decorrido (segundos),7.07E-05
Porcentagem De Utilizacao,0.977696
Quantidade de Recipientes,23
Busca do Corvo,
Arquivo,base\CLASS01_080_01.json
Execucao,1
MaxIteration,1
Tempo Decorrido (segundos),2.5357
Porcentagem De Utilizacao,0.977757
Quantidade de Recipientes,23
Busca do Corvo,
Arquivo,base\CLASS01_080_01.json
Execucao,1
MaxIteration,2
Tempo Decorrido (segundos),5.3392
Porcentagem De Utilizacao,0.925292
Quantidade de Recipientes,24
Busca do Corvo,
Arquivo,base\CLASS01_080_01.json
Execucao,1
MaxIteration,3
Tempo Decorrido (segundos),7.97719
Porcentagem De Utilizacao,0.920575
Quantidade de Recipientes,24
Busca do Corvo,
Arquivo,base\CLASS01_080_01.json
Execucao,1
MaxIteration,4
Tempo Decorrido (segundos),10.401
Porcentagem De Utilizacao,0.926708
Quantidade de Recipientes,24
Busca do Corvo,
Arquivo,base\CLASS01_080_01.json
Execucao,2
MaxIteration,0
Tempo Decorrido (segundos),8.79E-05
Porcentagem De Utilizacao,0.922733
Quantidade de Recipientes,24
Busca do Corvo,
Arquivo,base\CLASS01_080_01.json
Execucao,2
MaxIteration,1
Tempo Decorrido (segundos),2.68605
Porcentagem De Utilizacao,0.977757
Quantidade de Recipientes,23
Busca do Corvo,
Arquivo,base\CLASS01_080_01.json
Execucao,2
MaxIteration,2
Tempo Decorrido (segundos),5.17511
Porcentagem De Utilizacao,0.978026
Quantidade de Recipientes,23
Busca do Corvo,
Arquivo,base\CLASS01_080_01.json
Execucao,2
MaxIteration,3
Tempo Decorrido (segundos),7.89977
Porcentagem De Utilizacao,0.926808
Quantidade de Recipientes,24
Busca do Corvo,
Arquivo,base\CLASS01_080_01.json
Execucao,2
MaxIteration,4
Tempo Decorrido (segundos),10.0439
Porcentagem De Utilizacao,0.977652
Quantidade de Recipientes,23
Busca do Corvo,
Arquivo,base\CLASS01_080_01.json
Execucao,3
MaxIteration,0
Tempo Decorrido (segundos),7.26E-05
Porcentagem De Utilizacao,0.929125
Quantidade de Recipientes,24
Busca do Corvo,
Arquivo,base\CLASS01_080_01.json
Execucao,3
MaxIteration,1
Tempo Decorrido (segundos),2.63827
Porcentagem De Utilizacao,0.977704
Quantidade de Recipientes,23
Busca do Corvo,
Arquivo,base\CLASS01_080_01.json
Execucao,3
MaxIteration,2
Tempo Decorrido (segundos),5.16942
Porcentagem De Utilizacao,0.923925
Quantidade de Recipientes,24
Busca do Corvo,
Arquivo,base\CLASS01_080_01.json
Execucao,3
MaxIteration,3
Tempo Decorrido (segundos),7.79973
Porcentagem De Utilizacao,0.97773
Quantidade de Recipientes,23
Busca do Corvo,
Arquivo,base\CLASS01_080_01.json
Execucao,3
MaxIteration,4
Tempo Decorrido (segundos),10.4629
Porcentagem De Utilizacao,0.977652
Quantidade de Recipientes,23
Busca do Corvo,
Arquivo,base\CLASS01_080_01.json
Execucao,4
MaxIteration,0
Tempo Decorrido (segundos),7.09E-05
Porcentagem De Utilizacao,0.930067
Quantidade de Recipientes,24
Busca do Corvo,
Arquivo,base\CLASS01_080_01.json
Execucao,4
MaxIteration,1
Tempo Decorrido (segundos),2.64045
Porcentagem De Utilizacao,0.92925
Quantidade de Recipientes,24
Busca do Corvo,
Arquivo,base\CLASS01_080_01.json
Execucao,4
MaxIteration,2
Tempo Decorrido (segundos),5.03931
Porcentagem De Utilizacao,0.92255
Quantidade de Recipientes,24
Busca do Corvo,
Arquivo,base\CLASS01_080_01.json
Execucao,4
MaxIteration,3
Tempo Decorrido (segundos),7.85159
Porcentagem De Utilizacao,0.977896
Quantidade de Recipientes,23
Busca do Corvo,
Arquivo,base\CLASS01_080_01.json
Execucao,4
MaxIteration,4
Tempo Decorrido (segundos),10.3968
Porcentagem De Utilizacao,0.977852
Quantidade de Recipientes,23
Busca do Corvo,
Arquivo,base\CLASS01_080_01.json
Execucao,5
MaxIteration,0
Tempo Decorrido (segundos),7.08E-05
Porcentagem De Utilizacao,0.920408
Quantidade de Recipientes,24
Busca do Corvo,
Arquivo,base\CLASS01_080_01.json
Execucao,5
MaxIteration,1
Tempo Decorrido (segundos),2.60756
Porcentagem De Utilizacao,0.977835
Quantidade de Recipientes,23
Busca do Corvo,
Arquivo,base\CLASS01_080_01.json
Execucao,5
MaxIteration,2
Tempo Decorrido (segundos),5.24377
Porcentagem De Utilizacao,0.92935
Quantidade de Recipientes,24
Busca do Corvo,
Arquivo,base\CLASS01_080_01.json
Execucao,5
MaxIteration,3
Tempo Decorrido (segundos),7.95388
Porcentagem De Utilizacao,0.977878
Quantidade de Recipientes,23
Busca do Corvo,
Arquivo,base\CLASS01_080_01.json
Execucao,5
MaxIteration,4
Tempo Decorrido (segundos),10.5054
Porcentagem De Utilizacao,0.977791
Quantidade de Recipientes,23
Busca do Corvo,
Arquivo,base\CLASS01_080_01.json
Execucao,6
MaxIteration,0
Tempo Decorrido (segundos),7.38E-05
Porcentagem De Utilizacao,0.923692
Quantidade de Recipientes,24
Busca do Corvo,
Arquivo,base\CLASS01_080_01.json
Execucao,6
MaxIteration,1
Tempo Decorrido (segundos),2.62548
Porcentagem De Utilizacao,0.977765
Quantidade de Recipientes,23
Busca do Corvo,
Arquivo,base\CLASS01_080_01.json
Execucao,6
MaxIteration,2
Tempo Decorrido (segundos),5.40105
Porcentagem De Utilizacao,0.977835
Quantidade de Recipientes,23
Busca do Corvo,
Arquivo,base\CLASS01_080_01.json
Execucao,6
MaxIteration,3
Tempo Decorrido (segundos),7.90529
Porcentagem De Utilizacao,0.922608
